"","iter","nvar","true","pred_glm","pred_RF"
"53",1,20,0,0.0223752628159565,0.153959803921569
"54",1,20,0,0.204225457909867,0.175220081790498
"55",1,20,0,0.0290128145472183,0.0446720238095238
"56",1,20,0,0.108410657530111,0.138601525054466
"57",1,20,0,0.0172419911248604,0.0280556497175141
"58",1,20,0,0.0718229841822906,0.122508695033356
"59",1,20,0,0.0414057725325369,0.107757142857143
"60",1,20,1,0.074048337031161,0.086425
"61",1,20,0,0.432852861559266,0.3826861946533
"62",1,20,0,0.0390811200856525,0.0543923925498452
"63",1,20,0,0.0518556133701495,0.0612336911150865
"64",1,20,0,0.0200326062107647,0.0122870016988661
"65",1,20,0,0.01950760890422,0.0229470038733197
"66",1,20,1,0.0624261747318694,0.0703728241916323
"67",1,20,0,0.0549100789824668,0.103770289855072
"68",1,20,0,0.0171316599053053,0.0392668651448078
"69",1,20,0,0.33395000368956,0.145812426462426
"70",1,20,0,0.0578514152355322,0.130345138195138
"71",1,20,0,0.205451272025534,0.144373974358974
"72",1,20,0,0.0445801182139624,0.0425730592469546
"73",1,20,0,0.00775499567002621,0.017446911976912
"74",1,20,0,0.00958708247059114,0.0328009803921569
"75",1,20,0,0.0359785114292523,0.0707878352490421
"76",1,20,0,0.0609862845151135,0.0985168814518815
"77",1,20,0,0.135574981624023,0.201734432234432
"78",1,20,0,0.019491791516153,0.052650636742524
"79",1,20,1,0.0869904204871695,0.0694278635778636
"80",1,20,0,0.156068132514378,0.145202380952381
"81",1,20,0,0.0945530533603024,0.206547646634411
"82",1,20,0,0.0311380200406748,0.0863370817744347
"83",1,20,0,0.0935556134955284,0.219839818952977
"84",1,20,0,0.0247197691461232,0.00905229714416155
"85",1,20,0,0.0487425190712431,0.0588889700629911
"86",1,20,0,0.0278159350684767,0.0269670630063531
"87",1,20,0,0.0545631632573874,0.149642443448364
"88",1,20,0,0.0526146250393289,0.128369123931624
"89",1,20,0,0.0266426587193906,0.0303901348651349
"90",1,20,0,0.0364092944935444,0.0302502682100508
"91",1,20,0,0.0166001909017524,0.00600364842932863
"92",1,20,0,0.0134805072470288,0.0405714285714286
"93",1,20,0,0.0688531999859098,0.0833007119050686
"94",1,20,0,0.0288207817512744,0.0280439262625057
"95",1,20,1,0.0444790565570082,0.0797111502657234
"96",1,20,0,0.0205006814641588,0.0366326534250064
"97",1,20,0,0.128255782742543,0.0333523112994551
"98",1,20,0,0.167793940196179,0.187094586139919
"99",1,20,0,0.0669952528506424,0.134751335858115
"100",1,20,0,0.063560797284286,0.126500524475524
"101",1,20,0,0.156971243797209,0.16987930957931
"102",1,20,0,0.0346106707429134,0.070655772005772
"103",1,20,0,0.0327503259721873,0.0209732664995823
"104",1,20,0,0.183393571240994,0.213215198569546
"105",1,20,0,0.0093645283745808,0.0106634199134199
"106",1,20,0,0.0260102164623244,0.0272950479912245
"107",1,20,0,0.0184102043464922,0.0414190476190476
"108",1,20,0,0.0182118752827275,0.0313833333333333
"109",1,20,0,0.0213808789378165,0.0270825120892918
"110",1,20,0,0.0206892761423069,0.0263280772844726
"111",1,20,0,0.00864374669117535,0.0178038709352663
"112",1,20,0,0.0044947858857464,0.0260166666666667
"113",1,20,0,0.0523027148360191,0.0414072645591297
"114",1,20,0,0.12790115510098,0.0678232848232848
"115",1,20,0,0.0262227892681862,0.0385595238095238
"116",1,20,0,0.0174955636244775,0.02294309560496
"117",1,20,0,0.22836330817939,0.194737545787546
"118",1,20,0,0.095496243559665,0.141538202614379
"119",1,20,0,0.107102242369932,0.0591592127842128
"120",1,20,0,0.0564432828964977,0.0212828572726624
"121",1,20,1,0.0812034116675839,0.0346678519486018
"122",1,20,0,0.0410675152341441,0.0192503264735067
"123",1,20,0,0.0154080568474287,0.0229994227994228
"124",1,20,0,0.0295485037839734,0.0153305194805195
"125",1,20,0,0.11627106301766,0.110802611367127
"126",1,20,0,0.123879733568554,0.148371093163351
"127",1,20,0,0.0623147260777262,0.124535307176484
"128",1,20,0,0.195421756647581,0.11559529839489
"129",1,20,0,0.0503735975337798,0.0775900525543221
"130",1,20,0,0.0109688655299685,0.0120761904761905
"131",1,20,0,0.0131913560515721,0.0468474025974026
"132",1,20,0,0.0630989105009507,0.135326421930579
"133",1,20,0,0.014618297005344,0.0149861220175174
"134",1,20,0,0.217872759793546,0.210025033738192
"135",1,20,0,0.0233862064043245,0.0378062365412365
"136",1,20,0,0.0613707379787755,0.0397306316747079
"137",1,20,0,0.0382482017466372,0.068415226315677
"138",1,20,0,0.103546505187091,0.254796464646465
"139",1,20,0,0.0602412900948368,0.0963639246329717
"140",1,20,0,0.0382912050806999,0.0417596703296703
"141",1,20,0,0.00678077939580134,0.0128669393051195
"142",1,20,0,0.025838832643319,0.0186018050914389
"143",1,20,0,0.0226054621061342,0.156217638263759
"144",1,20,0,0.0272698898056249,0.0342839701841211
"145",1,20,0,0.0349331071560732,0.0967952846870643
"146",1,20,0,0.0717839173778162,0.0526111955782756
"147",1,20,0,0.0818127196549013,0.0738166666666667
"148",1,20,0,0.122288435794906,0.0853873629078059
"149",1,20,0,0.0979385099960285,0.0641409188034188
"150",1,20,0,0.130459346993472,0.0436833055833056
"151",1,20,0,0.0425343475130608,0.122861724386724
"152",1,20,0,0.0346620788811845,0.0496768253575422
"153",1,20,0,0.0318748709256776,0.0357086072417027
"154",1,20,0,0.0686670816986141,0.0482524358201842
"155",1,20,0,0.039053251986934,0.0671852647352647
"156",1,20,0,0.0132520824331683,0.0248486463407739
"157",1,20,0,0.054744403828474,0.0383354674640719
"158",1,20,0,0.00883047289458752,0.00524257239935206
"159",1,20,0,0.0300448557476154,0.0467162354324646
"160",1,20,0,0.0848377261634512,0.0607977910575737
"161",1,20,0,0.0371542419055907,0.097476472157979
"162",1,20,0,0.0569168065998165,0.104903317053317
"163",1,20,0,0.0823023144554231,0.113992328042328
"164",1,20,0,0.00971543595102939,0.0485325377838536
"165",1,20,0,0.022237793723046,0.0794984571350036
"166",1,20,0,0.0189540952461903,0.0489315656565657
"167",1,20,0,0.163659621224137,0.13196240981241
"168",1,20,0,0.00765185735364473,0.0246031172499817
"169",1,20,0,0.0232257853497805,0.0491800693291081
"170",1,20,0,0.0239066112547797,0.058707729259045
"171",1,20,0,0.0290933159663821,0.0421485234923315
"172",1,20,0,0.0226580204213532,0.0122656383590096
"173",1,20,0,0.0302141566824113,0.0859714285714286
"174",1,20,0,0.00748974023030555,0.014765037593985
"175",1,20,1,0.0519382988145126,0.0844535464477073
"176",1,20,0,0.0159171005934577,0.00787373584191604
"177",1,20,0,0.0205263099936189,0.0167537878787879
"178",1,20,0,0.224755009361307,0.105909787526038
"179",1,20,0,0.119608271380106,0.0925446581196581
"180",1,20,0,0.101509244802312,0.158649816849817
"181",1,20,0,0.0889497075570516,0.0535658005399715
"182",1,20,0,0.0481674449489507,0.0716323825465146
"183",1,20,0,0.0528728525031595,0.0404417188805347
"184",1,20,0,0.106713842067099,0.0883300315399867
"185",1,20,0,0.198470116986077,0.0953634669678148
"186",1,20,0,0.0650943876583161,0.128916433239963
"187",1,20,0,0.0277686693378567,0.0515895604395604
"188",1,20,0,0.165651324445102,0.112161219336219
"189",1,20,0,0.0224703751697784,0.0106928571428571
"190",1,20,0,0.0328878944481759,0.0729188709070459
"191",1,20,0,0.0195486429578537,0.0644705851905378
"192",1,20,0,0.0249232542965941,0.0589590945777387
"193",1,20,0,0.0517293249341525,0.0243512455668091
"194",1,20,0,0.0828299767613193,0.0372546897546898
"195",1,20,1,0.0713745084255946,0.0812478687978688
"196",1,20,0,0.0247744782244435,0.0349716879298057
"197",1,20,0,0.014433596044822,0.00805899094676279
"198",1,20,0,0.0285837751182157,0.0935809523809524
"199",1,20,0,0.102873145910822,0.149029122287038
"200",1,20,0,0.045752398769574,0.0373170663585956
"201",1,20,0,0.0402919612756475,0.0477178797048757
"202",1,20,0,0.0861113584342721,0.048225590613604
"203",1,20,0,0.0312100052899795,0.0722420102773044
"204",1,20,0,0.0377748321086622,0.0555359494319855
"205",1,20,0,0.0543719521358144,0.018258354247602
"206",1,20,1,0.0204815856328521,0.114036108336108
"207",1,20,0,0.0353696364800678,0.0724246595130181
"208",1,20,0,0.0151298052976022,0.0463863095238095
"209",1,20,0,0.0778783813290375,0.0308600781112652
"210",1,20,0,0.024256804936481,0.0776320512820513
"211",1,20,0,0.0166610967529438,0.0465040626040626
"212",1,20,0,0.0866508791894916,0.0930048039478456
"213",1,20,0,0.108632734468735,0.185851851851852
"214",1,20,0,0.0267912436086706,0.0370843323996265
"215",1,20,0,0.13134078261356,0.111051256613757
"216",1,20,0,0.095860768560573,0.0822946103737303
"217",1,20,0,0.0204882866758231,0.0234029984095053
"218",1,20,1,0.0692239723958208,0.0697564814814815
"219",1,20,0,0.0525176261366143,0.0535650793650794
"220",1,20,0,0.128865516540265,0.18282706992707
"221",1,20,0,0.0163557864138064,0.00533723310587717
"222",1,20,0,0.0231400581117112,0.0244992424242424
"223",1,20,0,0.136887806506061,0.101494266363477
"224",1,20,0,0.0543745204691562,0.0351576042906814
"225",1,20,0,0.22881934021531,0.117800839130875
"226",1,20,0,0.0660477580759379,0.106290584415584
"227",1,20,0,0.154456011759322,0.0573344497607655
"228",1,20,0,0.0459667930725822,0.0940419297206062
"229",1,20,0,0.166198709769044,0.0904772871644379
"230",1,20,0,0.0337625052959187,0.100888111888112
"231",1,20,0,0.0866441331178174,0.0561831790431791
"232",1,20,0,0.0586818263973099,0.0686928267746065
"233",1,20,0,0.0758442971241813,0.0526000661375662
"234",1,20,0,0.0396578347947926,0.0723009528497011
"235",1,20,0,0.0351111311713279,0.0349
"236",1,20,0,0.0432648364912028,0.0599464682376447
"237",1,20,0,0.062160459494488,0.102508310847959
"238",1,20,0,0.0370751080345413,0.119487012987013
"239",1,20,0,0.155074932297997,0.184935714285714
"240",1,20,0,0.145266237100113,0.103994871794872
"241",1,20,1,0.102657986693008,0.102215186741363
"242",1,20,0,0.0562394409697229,0.0809308706352273
"243",1,20,0,0.0289103726462432,0.097242806257731
"244",1,20,0,0.0115393937379157,0.014998086692304
"245",1,20,0,0.0929115882594399,0.0786331997996488
"246",1,20,0,0.0488465211897569,0.0884307087449565
"247",1,20,0,0.0730095177187941,0.0713834286899218
"248",1,20,0,0.0128673002880127,0.0342703150959953
"249",1,20,0,0.115202679594458,0.0775207993964785
"250",1,20,0,0.0732376311066103,0.300365079365079
"251",1,20,0,0.104952404492283,0.161745720720721
"252",1,20,0,0.0185539850145008,0.0639277777777778
"253",1,20,0,0.0274656587849917,0.197488269018563
"254",1,20,0,0.00709647566580753,0.0119260719672484
"255",1,20,0,0.0295410282305435,0.0607718891337539
"256",1,20,0,0.0484572369352586,0.075912962962963
"257",1,20,0,0.0302823294083132,0.0699786047286047
"258",1,20,0,0.0254067409784912,0.0372856863475508
"259",1,20,0,0.0556174909195239,0.118440532281709
"260",1,20,0,0.0731275749569534,0.0585667965367965
"261",1,20,0,0.0155703817419687,0.0548642857142857
"262",1,20,0,0.0124140136793854,0.0495190476190476
"263",1,20,0,0.015914536854933,0.067005266955267
"264",1,20,0,0.0514469886998125,0.0617433267989872
"265",1,20,0,0.0773528970725728,0.0525416666666667
"266",1,20,0,0.033735864411965,0.0608988491900257
"267",1,20,0,0.035063039471487,0.00966015163322294
"268",1,20,0,0.0288059991616785,0.00530514705882353
"269",1,20,0,0.0650892114866613,0.0467962481962482
"270",1,20,0,0.0142751275971207,0.0122462089644687
"271",1,20,0,0.0105155598921785,0.0529
"272",1,20,0,0.202680353485934,0.240427303569809
"273",1,20,0,0.0674774459900217,0.062838613812243
"274",1,20,0,0.0142989885736021,0.0562501620319417
"275",1,20,0,0.137208838875298,0.0891761904761905
"276",1,20,0,0.0355032981615179,0.0526629120879121
"277",1,20,0,0.0115634778255831,0.00890625188764724
"278",1,20,0,0.0142980609315479,0.00477316384180791
"279",1,20,0,0.0857930676115246,0.037681617611584
"280",1,20,0,0.041772199376824,0.0712095238095238
"281",1,20,0,0.0525063516779332,0.189661958568738
"282",1,20,1,0.111320074385619,0.113530685131862
"283",1,20,0,0.0496767964636389,0.011565904168945
"284",1,20,0,0.0932235804156411,0.120012784212784
"285",1,20,0,0.0320121431356344,0.0663387573211102
"286",1,20,0,0.0269837267359263,0.0441001386413151
"287",1,20,0,0.0100492171198153,0.00751668867855308
"288",1,20,0,0.0264151751910689,0.0686369047619048
"289",1,20,0,0.0230584129110469,0.0245922114608555
"290",1,20,0,0.062295121464242,0.071939945945867
"291",1,20,0,0.0421707934361519,0.0777571661998133
"292",1,20,0,0.0230011732449552,0.0679508216456746
"293",1,20,0,0.0179924798913529,0.0192940476190476
"294",1,20,0,0.0287142109405552,0.0233172595520421
"295",1,20,0,0.173939329314494,0.113357301587302
"296",1,20,0,0.033334729216969,0.00679524779539871
"297",1,20,0,0.048787529117538,0.0803075095439327
"298",1,20,0,0.0531358510476757,0.0498343253968254
"299",1,20,0,0.0255950191683949,0.0239972442341086
"300",1,20,0,0.21898594780275,0.174659025741284
"301",1,20,0,0.0219079274015875,0.135430261847271
"302",1,20,0,0.0995075579090459,0.0901287581699347
"303",1,20,0,0.0789867210045933,0.0466354939628773
"304",1,20,0,0.0343705363441978,0.0271312834224599
"305",1,20,0,0.0914552820254969,0.0639623737373737
"306",1,20,0,0.00664921174976643,0.0065469696969697
"307",1,20,0,0.173756440426227,0.112863864468864
"308",1,20,0,0.0132857549059052,0.01199
"309",1,20,0,0.0280368780290838,0.0153032990538506
"310",1,20,0,0.0261176043781348,0.112092809396486
"311",1,20,0,0.0242712254086486,0.0101448088634529
"312",1,20,0,0.0559325459906799,0.112983995280832
"313",1,20,0,0.0871454090094923,0.0502760028860029
"314",1,20,0,0.0102835190272852,0.0136928292046936
"315",1,20,0,0.30281336927278,0.102237757604783
"316",1,20,0,0.0248073389281822,0.0507523527126469
"317",1,20,0,0.0574085538048554,0.0477709803921569
"318",1,20,0,0.0241715814218601,0.129536099439776
"319",1,20,0,0.161368310004377,0.110779653679654
"320",1,20,0,0.0502092420663387,0.154866666666667
"321",1,20,0,0.0157932096934315,0.114023629964806
"322",1,20,1,0.0256714907878422,0.0107912878787879
"323",1,20,0,0.0846690470814892,0.0991086159020809
"324",1,20,0,0.0335088270644747,0.0762021952338272
"325",1,20,0,0.0910089647658778,0.105483311949302
"326",1,20,0,0.0529882191429362,0.0480324330106256
"327",1,20,0,0.0199764864486004,0.120302175111199
"328",1,20,0,0.0207578831709957,0.00715
"329",1,20,0,0.015577971029177,0.0318732353482576
"330",2,20,0,0.0195571891980355,0.0997186600221484
"331",2,20,0,0.14213954497396,0.0719294302919303
"332",2,20,0,0.0411462721274023,0.176022893772894
"333",2,20,0,0.0214017293535093,0.0604638321995465
"334",2,20,0,0.0106361627416385,0.0246100687533676
"335",2,20,0,0.0521023376537251,0.0266775905607802
"336",2,20,0,0.145387863822343,0.155552396214896
"337",2,20,1,0.0812264229249914,0.0644786268556005
"338",2,20,0,0.0293577287458714,0.0574507906630369
"339",2,20,0,0.0209936873198058,0.0262452371807183
"340",2,20,0,0.0391400920369254,0.0625912322971146
"341",2,20,0,0.00955786067032583,0.0228964566929134
"342",2,20,0,0.507967312931926,0.346103571428571
"343",2,20,0,0.0202188990532715,0.0255888888888889
"344",2,20,0,0.0694653059133942,0.145852987012987
"345",2,20,0,0.0118292642023453,0.0685
"346",2,20,0,0.0646332587352304,0.0737078634085213
"347",2,20,0,0.0678072407837812,0.135177380952381
"348",2,20,0,0.00431526198287562,0.0285131233595801
"349",2,20,0,0.125349470044217,0.135564264490128
"350",2,20,0,0.0283231298485772,0.0294083333333333
"351",2,20,0,0.0334887308903036,0.0900978937728938
"352",2,20,0,0.0416685536874216,0.0285394296088637
"353",2,20,0,0.0700307376553276,0.135919891856264
"354",2,20,0,0.00465588228712704,0.0123348164812732
"355",2,20,0,0.0178687055730064,0.0161805975410786
"356",2,20,0,0.0672719572143109,0.0663437515710097
"357",2,20,0,0.0867792353205395,0.124575985221675
"358",2,20,0,0.0314575422742239,0.0348833333333333
"359",2,20,1,0.0856877466517025,0.084422820405407
"360",2,20,0,0.100443397523976,0.26014577973892
"361",2,20,0,0.0292113622453272,0.0400413002442816
"362",2,20,0,0.0388679341719485,0.172412006367053
"363",2,20,0,0.00953514780896981,0.0433787878787879
"364",2,20,0,0.00846610226373026,0.00849090113735783
"365",2,20,0,0.106665646051329,0.163050125313283
"366",2,20,0,0.104026855613304,0.0753706321839081
"367",2,20,0,0.117091099210691,0.16402354745992
"368",2,20,0,0.247823587994843,0.153815608465609
"369",2,20,0,0.0154239878856305,0.0581269841269841
"370",2,20,0,0.0835980056291497,0.0582408333333333
"371",2,20,0,0.00424566129330462,0.0487809194523762
"372",2,20,0,0.128288726868183,0.0565607142857143
"373",2,20,0,0.0132043636102535,0.144777409073866
"374",2,20,0,0.00658622095088807,0.00922940242934749
"375",2,20,0,0.00926145184110154,0.00125479002624672
"376",2,20,0,0.0250497032361082,0.0678711621711622
"377",2,20,0,0.0169381205202765,0.114947738744195
"378",2,20,1,0.0348571627220099,0.0272300394897535
"379",2,20,0,0.0309361765477214,0.0971523809523809
"380",2,20,0,0.486904320917713,0.31301626984127
"381",2,20,0,0.0966107475359493,0.0610269298685249
"382",2,20,0,0.0315534162080715,0.121235512433303
"383",2,20,0,0.0263752636537635,0.00812591057236727
"384",2,20,0,0.0520219696513562,0.080339654134216
"385",2,20,0,0.0440739529260767,0.0838473666070807
"386",2,20,0,0.0488451773870048,0.121690354090354
"387",2,20,0,0.00989464255617757,0.0454225140056022
"388",2,20,0,0.117272014305535,0.0804062271062271
"389",2,20,1,0.0146259479485646,0.0123716117216117
"390",2,20,0,0.0508297894844211,0.0423136769555694
"391",2,20,0,0.0746755867362915,0.0999234760363258
"392",2,20,0,0.0361997799562232,0.0959519841269841
"393",2,20,1,0.439187024226375,0.472986904761905
"394",2,20,0,0.034415890027855,0.111809769127389
"395",2,20,0,0.0255829602253354,0.148464880952381
"396",2,20,0,0.041105124110614,0.0433012185976753
"397",2,20,0,0.069951183831246,0.130533333333333
"398",2,20,0,0.0643845358275563,0.123563469365602
"399",2,20,0,0.0182006145497053,0.0440343434343434
"400",2,20,1,0.110119341438982,0.0585948841698842
"401",2,20,0,0.0174696390641603,0.00237222222222222
"402",2,20,0,0.0197610520395784,0.0177717044714506
"403",2,20,0,0.0222147726414253,0.00864734602097663
"404",2,20,0,0.122992975068526,0.0265431818181818
"405",2,20,0,0.11427240275781,0.109071266233766
"406",2,20,0,0.0160828788418914,0.0119517354200342
"407",2,20,0,0.0388366450344381,0.0249739254537309
"408",2,20,0,0.0177816011893216,0.0182539328470275
"409",2,20,0,0.017427618432292,0.0045220058458245
"410",2,20,0,0.0104451581408358,0.0282383594586065
"411",2,20,1,0.0485877869913065,0.0957457067828038
"412",2,20,0,0.067696102210061,0.247803896103896
"413",2,20,0,0.0402673430340715,0.111976655973569
"414",2,20,0,0.0435043241650553,0.0239076873318253
"415",2,20,0,0.0370846327667605,0.0284
"416",2,20,0,0.0409380670766716,0.106745601600523
"417",2,20,0,0.097415188923559,0.0592154484129196
"418",2,20,0,0.159599924915979,0.185413227513227
"419",2,20,0,0.0447222024949042,0.0726389097744361
"420",2,20,0,0.00820026130837003,0.0143166666666667
"421",2,20,0,0.0540989551260589,0.0344231601731602
"422",2,20,0,0.00420511163224284,0.00730340113735783
"423",2,20,0,0.0814468607145637,0.0747924550444071
"424",2,20,0,0.0157041508412815,0.023566912874159
"425",2,20,0,0.0973689157903199,0.139273093395966
"426",2,20,0,0.0262897000005587,0.0809817924682492
"427",2,20,1,0.194242050039981,0.0580636106955767
"428",2,20,0,0.00611645647424558,0.0146833333333333
"429",2,20,0,0.184796806272003,0.296542857142857
"430",2,20,0,0.00581371617037748,0.02026312335958
"431",2,20,0,0.0719262562910423,0.164559171047257
"432",2,20,0,0.0123683649558911,0.0396366082080649
"433",2,20,0,0.207311070361529,0.0814173382173383
"434",2,20,0,0.071847933311946,0.0692911437479063
"435",2,20,0,0.0108683663651236,0.0045577121041688
"436",2,20,0,0.00470921138724624,0.00361312335958005
"437",2,20,0,0.130734649733349,0.188365007409497
"438",2,20,0,0.0772391287321523,0.143479856173239
"439",2,20,0,0.0832885345051164,0.0885521915584416
"440",2,20,1,0.0371464073092834,0.0835166666666667
"441",2,20,0,0.119749872841371,0.0651951449472282
"442",2,20,0,0.138484523705259,0.0426052565365336
"443",2,20,0,0.0443927026846579,0.00735251729897399
"444",2,20,0,0.029389620167368,0.123387236293119
"445",2,20,0,0.316972755791606,0.292239139194139
"446",2,20,0,0.132446401144004,0.146637301587302
"447",2,20,0,0.00662807909566861,0.0348333333333333
"448",2,20,0,0.0383219963158618,0.052887774338065
"449",2,20,0,0.00980837319121693,0.0139625250689818
"450",2,20,0,0.106966560870799,0.211383864633865
"451",2,20,0,0.0345380989607176,0.0464127183403599
"452",2,20,0,0.0429168502577168,0.127750985221675
"453",2,20,0,0.124398404140113,0.147409102009102
"454",2,20,0,0.0584335283031334,0.0540199468104359
"455",2,20,0,0.104771006119183,0.190999358974359
"456",2,20,0,0.0209638129125465,0.0602661525233987
"457",2,20,0,0.0762415582755077,0.108669298245614
"458",2,20,0,0.00523896849752353,0.0229267597232164
"459",2,20,0,0.0214971360408686,0.0425485042488836
"460",2,20,0,0.0377930944214837,0.123878084415584
"461",2,20,0,0.148903429062359,0.336651984126984
"462",2,20,0,0.0512394436504491,0.0896752776385567
"463",2,20,0,0.074925581370161,0.100588107258991
"464",2,20,0,0.0517319808955594,0.0403285714285714
"465",2,20,0,0.0250669604621722,0.0135955296358251
"466",2,20,0,0.0281730082619952,0.0303485545709159
"467",2,20,0,0.0336410909569573,0.0837144858963577
"468",2,20,0,0.0336887948497231,0.106751264363543
"469",2,20,0,0.0653989664741486,0.0632511812829678
"470",2,20,0,0.0141888771077364,0.0535560502474311
"471",2,20,0,0.0287815078862842,0.160216851218491
"472",2,20,0,0.0295693794427195,0.0995374506662603
"473",2,20,1,0.150644059847925,0.101884027599101
"474",2,20,0,0.0525550696446549,0.0890174929976254
"475",2,20,0,0.0151919995691447,0.00470753083319805
"476",2,20,0,0.122801166228763,0.141548834988541
"477",2,20,0,0.439329726618341,0.12233427960928
"478",2,20,0,0.0323178683430156,0.0851986266429774
"479",2,20,0,0.0557803811480209,0.101207020492408
"480",2,20,0,0.0146846573902609,0.0556663869342755
"481",2,20,0,0.0178409098214437,0.0746174686152135
"482",2,20,0,0.0525399848266093,0.0726778477798105
"483",2,20,0,0.00894139123656825,0.0691803503010399
"484",2,20,0,0.729401783537192,0.267062085137085
"485",2,20,0,0.00969798173531975,0.0277460225266897
"486",2,20,1,0.0775133441907149,0.166869903666542
"487",2,20,0,0.0939367227036714,0.181707492139747
"488",2,20,0,0.0680995113797829,0.0802622809729952
"489",2,20,0,0.0285193564566305,0.0232303761058292
"490",2,20,0,0.0223011167304725,0.0364919681259248
"491",2,20,0,0.0125504437903453,0.0081575678040245
"492",2,20,0,0.0220193321215063,0.0125577326705349
"493",2,20,0,0.0861148326538972,0.0872160951512388
"494",2,20,0,0.0514684443190147,0.0755587702257661
"495",2,20,0,0.0373759589548012,0.02049196826724
"496",2,20,0,0.079488419710573,0.0402891177177942
"497",2,20,0,0.0778198825386536,0.0214583333333333
"498",2,20,0,0.0794502203400927,0.060745313764826
"499",2,20,0,0.0581080138513166,0.0837027644327173
"500",2,20,0,0.0794829802857276,0.054628663922843
"501",2,20,0,0.0310040814583526,0.0390670634920635
"502",2,20,0,0.0265700902130298,0.0655502164502165
"503",2,20,0,0.00998982908679327,0.00802562335958005
"504",2,20,0,0.281038560570371,0.0888232881394274
"505",2,20,0,0.0399314478670791,0.0641161971069866
"506",2,20,0,0.0164542493781976,0.0602556730091614
"507",2,20,0,0.00994591178366575,0.0838052562267129
"508",2,20,0,0.034752050671895,0.0423044101731602
"509",2,20,0,0.0773109585314207,0.0588367514046238
"510",2,20,0,0.0405679855141198,0.133212562388878
"511",2,20,0,0.0176776747541677,0.00728812335958005
"512",2,20,0,0.0975251121644709,0.0671170995670995
"513",2,20,0,0.0794930307835745,0.0407830808080808
"514",2,20,0,0.0346301196015623,0.0630443993745557
"515",2,20,0,0.0456662994853988,0.0108393564968241
"516",2,20,0,0.0444064328388153,0.0231171414265811
"517",2,20,0,0.0151724806903878,0.00209310296934227
"518",2,20,0,0.188799325570872,0.121295115995116
"519",2,20,0,0.136176471169768,0.119992560595433
"520",2,20,0,0.10192227707912,0.0179494706672431
"521",2,20,0,0.0279354064238304,0.0156293367785626
"522",2,20,1,0.137978485534458,0.254024001094691
"523",2,20,0,0.0190249889694865,0.0301881975231426
"524",2,20,0,0.0886434801905669,0.0373145442626811
"525",2,20,0,0.0195429317526578,0.048841707488418
"526",2,20,0,0.0479342203493072,0.0557454545454546
"527",2,20,0,0.0246982462150311,0.031611426260105
"528",2,20,0,0.00720237677317667,0.0102215079574383
"529",2,20,0,0.0961156272643297,0.0270845085470085
"530",2,20,0,0.072267448330329,0.133252474015922
